,Unnamed: 0.1,Unnamed: 0,race,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,FairDEN2,FairSC_normalized2,FairSC2,FairDEN3,FairSC_normalized3,FairSC3,FairDEN4,FairSC_normalized4,FairSC4,FairDEN5,FairSC_normalized5,FairSC5,FairDEN6,FairSC_normalized6,FairSC6,FairDEN7,FairSC_normalized7,FairSC7,FairDEN8,FairSC_normalized8,FairSC8,FairDEN9,FairSC_normalized9,FairSC9,FairDEN10,FairSC_normalized10,FairSC10,FairDen2,FairDen3,FairDen4,FairDen5,FairDen6,FairDen7,FairDen8,FairDen9,FairDen10
608,608,10783,4,29,87905,9,10520,40,1,0,1,0,0,1,1,1,3,1,3,0,0,4,3,4,0,3,1,3,3,7,7,5,0,0,2,5,2,1,2,3,2,1,3,6,0,7
609,609,10427,4,27,94064,11,0,40,0,0,0,0,0,0,1,2,1,1,3,1,1,4,5,4,0,4,1,3,0,7,7,4,0,0,5,5,2,0,0,1,0,3,5,1,2,0
610,610,13363,4,57,25045,13,2174,37,0,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,5,5,2,7,2,2,2,7,8,3,4,1,1,2,2,4,0,6,3,4,3
611,611,4672,4,32,164243,9,0,60,1,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,4,5,0,1,3,4,6,7,0,1,6,0,0,1,0,3,5,1,2,9
612,612,3519,4,30,221043,9,0,35,0,0,0,0,0,0,0,2,1,1,3,2,1,4,1,4,1,0,1,6,6,7,6,1,0,4,4,8,8,0,0,1,1,5,0,7,7,4
613,613,41006,4,44,88808,8,0,40,0,0,0,0,1,0,1,1,1,1,1,1,2,3,5,3,4,4,6,1,0,6,5,4,8,1,5,3,7,0,0,1,0,3,5,1,2,0
614,614,11732,3,25,163396,10,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,1,0,1,0,6,7,5,1,0,1,4,8,1,0,0,1,1,5,0,7,7,4
615,615,14401,4,49,44671,12,0,40,1,0,0,1,1,1,2,1,0,2,1,4,4,3,2,5,4,1,5,2,5,5,5,6,4,8,9,4,1,0,2,2,4,0,1,5,4,2
616,616,26792,4,61,96660,10,15024,34,1,0,1,1,1,2,2,1,2,2,1,3,4,3,4,3,4,2,0,1,4,5,5,0,4,1,6,4,1,1,1,0,3,4,2,4,5,5
617,617,5488,4,26,288592,9,0,40,0,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,4,8,0,0,0,1,1,5,0,7,7,4
618,618,17901,4,36,199947,10,0,30,0,0,0,0,0,1,1,2,0,0,1,1,1,3,5,4,1,4,1,6,5,7,6,4,4,4,0,8,8,0,2,2,0,3,5,5,1,9
619,619,21501,4,31,173350,9,0,30,0,0,0,0,0,0,0,2,1,0,3,1,1,4,5,4,4,4,1,4,0,7,1,4,0,2,5,4,1,0,0,1,0,3,5,1,2,0
620,620,15832,4,60,82775,10,0,55,0,0,0,1,1,1,1,1,0,1,1,1,0,3,2,0,4,1,4,1,5,1,5,8,8,7,9,3,6,0,2,2,0,0,1,5,1,2
621,621,21743,4,20,37932,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,0,1,3,6,7,7,1,0,0,5,5,2,0,0,1,1,5,0,7,7,0
622,622,43665,4,27,150861,10,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,0,4,8,2,0,0,1,1,5,0,7,7,4
623,623,33618,4,21,114292,7,0,40,0,0,0,0,0,1,1,2,0,1,3,1,0,4,2,4,0,1,1,3,5,4,7,8,0,0,9,5,5,0,2,2,0,0,1,5,1,2
624,624,36351,4,45,94809,10,0,24,0,0,1,0,1,1,1,1,0,0,1,4,2,3,2,3,4,1,6,4,7,6,5,6,4,1,3,4,1,1,2,2,4,0,1,3,4,3
625,625,26053,4,38,245090,9,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,2,1,6,1,6,2,7,6,3,2,4,1,8,8,0,0,1,1,2,4,2,3,1
626,626,31689,1,26,154571,10,0,45,1,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
627,627,33674,2,26,391074,6,0,40,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,5,0,5,1,5,5,2,4,1,3,4,1,1,2,2,4,0,6,3,8,8
628,628,36619,4,36,251091,13,0,60,1,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,1,5,5,7,1,3,6,6,7,3,1,1,1,2,2,4,0,1,3,4,3
629,629,47392,4,40,196344,3,0,30,0,0,1,0,0,1,1,1,0,1,1,4,2,3,2,3,4,5,4,5,1,4,5,2,1,1,8,0,5,1,2,2,4,0,6,0,8,8
630,630,25035,4,51,316059,10,0,36,0,0,0,0,1,0,1,1,1,1,0,1,3,0,5,2,2,4,3,5,0,0,0,4,2,6,5,9,0,0,0,1,0,3,5,1,2,0
631,631,24598,4,48,197702,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,6,6,6,6,1,8,4,4,3,7,0,0,1,1,5,0,7,7,4
632,632,32620,4,26,98114,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,0,4,0,6,1,3,2,7,7,3,0,0,1,5,2,0,0,1,1,2,4,2,3,1
633,633,38335,4,46,273796,9,0,65,1,0,1,1,1,1,1,1,3,1,1,0,0,3,3,0,0,5,4,5,1,1,3,2,6,7,8,1,6,1,2,3,2,1,6,0,8,8
634,634,22332,4,21,270043,10,0,16,0,0,0,0,0,1,0,2,0,0,0,1,1,2,5,1,5,4,2,4,5,3,1,8,3,2,0,6,3,0,2,2,0,3,5,5,1,9
635,635,41285,4,29,160731,14,0,50,0,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,3,5,2,4,0,0,1,0,3,5,1,2,0
636,636,850,4,61,99784,14,0,40,1,0,0,1,1,1,2,0,0,2,2,1,4,1,2,5,3,1,5,2,5,2,2,8,7,8,9,4,1,0,2,2,0,0,1,5,1,2
637,637,17079,4,48,40666,7,0,60,0,0,1,1,1,1,1,1,3,1,1,0,0,3,3,0,0,3,4,5,3,1,3,5,6,7,8,1,6,1,2,3,2,1,3,6,8,7
638,638,33943,0,34,303129,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
639,639,17758,4,25,194352,13,0,44,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
640,640,43547,4,79,187492,9,0,7,0,0,1,0,1,1,1,1,3,0,1,0,2,3,3,3,4,3,6,1,3,6,5,5,5,1,8,7,1,1,2,3,2,1,3,0,8,7
641,641,41865,4,20,95989,10,0,35,0,0,0,0,0,0,0,2,1,0,3,1,1,2,5,4,5,4,1,3,0,7,7,4,0,0,5,5,2,0,0,1,0,3,5,1,2,0
642,642,39565,1,56,91251,9,0,20,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,3,4,1,1,2,2,4,0,1,3,4,3
643,643,36511,4,59,172618,6,0,50,0,0,1,0,1,1,1,1,0,1,1,4,2,3,2,3,4,5,4,1,1,4,5,2,1,1,3,0,5,1,2,2,4,0,6,3,8,3
644,644,14200,4,69,141181,3,1797,40,0,0,1,0,1,1,1,1,3,1,1,0,2,3,3,3,4,3,4,1,3,4,5,5,1,1,2,0,5,1,2,3,2,1,3,6,0,7
645,645,11401,4,26,330263,9,0,40,0,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,4,9,0,0,0,1,1,5,0,7,7,4
646,646,43439,4,31,229732,9,0,50,0,0,0,0,0,0,1,1,1,1,1,1,0,0,5,0,0,4,0,5,0,1,3,4,6,7,5,1,6,0,0,1,0,3,5,1,2,0
647,647,25789,4,53,53812,10,0,54,0,0,0,1,1,1,1,1,0,1,1,1,0,3,2,0,0,1,4,1,5,1,3,8,8,7,9,3,6,0,2,2,0,0,1,5,1,2
648,648,15908,4,24,82847,9,0,50,1,0,0,0,0,1,1,1,0,1,3,1,0,4,5,4,0,4,1,3,5,1,7,8,6,7,0,5,6,0,2,2,0,3,5,5,1,9
649,649,314,4,22,199698,10,0,15,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,1,5,0,2,4,6,3,1,1,3,2,5,6,3,0,0,1,1,5,0,7,7,0
650,650,40261,4,35,65876,11,0,42,1,0,0,0,1,0,1,1,1,1,3,1,0,4,5,4,0,4,1,3,0,7,7,4,0,0,5,5,2,0,0,1,0,3,5,1,2,0
651,651,21092,4,27,197905,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9,0,0,1,1,5,0,7,7,4
652,652,17926,2,47,166181,10,0,48,1,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,3,5,1,2,0
653,653,26079,2,19,195282,9,0,20,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,5,4,1,0,0,1,1,5,0,7,7,0
654,654,30026,4,23,444554,9,0,50,0,0,1,0,1,1,0,2,0,3,0,4,3,0,2,2,2,5,3,5,7,0,0,2,2,6,3,9,0,1,2,2,4,0,6,3,8,3
655,655,24631,2,59,121865,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,0,5,2,5,5,3,4,1,1,4,1,0,0,1,1,2,4,2,3,1
656,656,1226,4,36,354078,13,0,60,1,0,1,1,1,1,2,0,0,3,2,4,3,0,2,5,2,1,5,5,7,0,3,6,2,6,3,9,1,1,2,2,4,0,1,3,4,3
657,657,40207,4,36,172425,9,0,40,1,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8,0,0,1,1,2,4,2,3,1
658,658,41857,4,46,102869,9,0,40,1,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
659,659,19443,4,47,167787,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
660,660,30068,4,29,375482,13,0,50,0,0,1,1,1,1,2,0,0,3,0,4,3,0,2,2,2,1,3,5,7,0,0,6,2,6,3,9,0,1,2,2,4,0,1,3,4,3
661,661,29198,4,60,188650,3,0,40,1,0,1,0,1,1,1,1,0,1,1,4,2,3,2,3,4,5,4,1,7,4,5,2,1,1,3,0,5,1,2,2,4,0,6,3,8,3
662,662,35937,4,81,176500,8,0,30,0,0,1,0,1,2,1,1,3,0,1,0,2,3,3,3,4,3,6,1,3,6,5,5,5,1,2,7,7,1,1,3,2,1,3,6,0,5
663,663,16541,4,45,285335,4,0,10,0,0,1,0,0,2,1,1,2,0,0,3,2,3,4,3,4,2,4,5,4,4,5,0,1,1,6,0,5,1,1,0,3,4,2,4,5,5
664,664,11024,4,19,344414,10,0,40,0,0,0,0,0,0,0,2,1,3,0,1,3,0,5,2,2,4,3,5,0,0,0,4,2,6,5,9,0,0,0,1,0,3,5,1,2,0
665,665,7949,4,28,214689,7,0,40,0,0,0,0,0,1,1,2,0,1,0,1,0,3,2,3,2,1,4,5,5,4,5,6,1,1,9,0,5,0,2,2,0,0,1,5,1,2
666,666,19590,2,38,260997,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
667,667,8478,4,38,227615,2,0,40,0,0,1,0,0,1,1,1,0,1,1,4,2,3,2,3,4,5,4,5,1,4,5,2,1,1,8,0,5,1,2,2,4,0,6,0,8,8
668,668,24876,4,42,213214,12,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,0,2,2,1,7,8,5,2,1,0,0,1,1,5,0,1,2,0
669,669,10398,4,37,114765,10,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,1,0,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
670,670,16239,4,33,168981,14,14084,50,1,0,1,1,1,2,2,0,3,2,2,0,4,1,3,3,3,3,0,2,3,5,2,5,4,8,2,4,1,1,1,3,2,1,3,6,0,7
671,671,10723,4,27,501172,3,0,40,0,0,1,0,0,2,0,2,2,3,0,3,3,0,4,2,2,2,3,5,4,4,0,0,1,6,6,0,5,1,1,0,3,4,2,4,5,5
672,672,19546,4,34,301591,9,0,35,0,0,0,0,0,0,0,2,1,3,0,1,3,0,5,2,2,4,3,5,0,0,0,4,2,6,5,9,0,0,0,1,0,3,5,1,2,0
673,673,28780,4,31,106437,15,0,60,1,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,5,5,2,1,2,2,2,7,8,8,2,1,1,2,2,4,0,6,0,8,8
674,674,38720,2,37,421633,11,0,40,0,0,0,0,1,1,1,1,0,1,1,1,0,3,2,3,4,1,0,5,5,5,5,8,4,1,9,4,1,0,2,2,0,0,1,5,1,2
675,675,20705,4,21,275291,10,0,12,0,0,0,0,0,1,0,2,0,0,0,1,1,2,2,1,5,1,2,4,5,3,1,8,3,2,9,6,3,0,2,2,0,0,1,5,1,2
676,676,12261,4,37,174308,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8,0,0,1,1,2,4,2,3,1
677,677,3003,4,33,112584,10,0,25,0,0,0,0,0,1,0,2,0,0,1,1,1,2,5,1,5,1,2,4,5,3,1,8,3,2,9,6,3,0,2,2,0,3,1,5,1,2
678,678,33534,4,35,51700,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
679,679,34448,4,33,102270,9,0,30,0,0,0,0,0,1,1,2,0,0,3,1,1,2,5,4,5,1,1,4,5,7,1,8,4,1,9,5,1,0,2,2,0,3,1,5,1,2
680,680,11823,4,45,305739,10,0,40,0,0,0,0,1,0,0,1,1,3,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,4,9,0,0,0,1,1,5,0,7,7,4
681,681,17447,4,51,122288,10,0,36,0,0,0,0,1,0,1,1,1,1,1,1,2,3,5,3,4,4,6,1,0,6,5,4,8,1,5,3,7,0,0,1,0,3,5,1,2,0
682,682,7427,4,36,199739,9,7298,60,1,0,1,1,1,1,1,1,3,1,1,0,0,3,3,0,0,3,4,5,3,1,3,5,6,7,2,1,6,1,2,3,2,1,3,6,0,7
683,683,7568,4,32,170108,9,0,50,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,0,0,0,0,5,6,1,3,1,6,7,4,1,6,0,0,1,1,5,0,7,7,4
684,684,29065,4,42,248406,9,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,0,1,3,1,0,6,6,6,6,6,1,8,4,4,3,8,0,0,1,1,5,0,7,7,4
685,685,2098,4,52,266529,10,0,45,1,0,0,0,1,0,1,1,1,1,1,1,2,0,5,3,4,4,6,5,0,6,0,4,8,6,5,3,0,0,0,1,0,3,5,1,2,0
686,686,6699,4,25,120041,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
687,687,6067,4,42,180032,14,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
688,688,14625,4,40,341835,9,0,45,0,0,0,0,1,1,0,2,0,3,0,1,3,0,5,2,2,4,3,5,5,0,0,4,2,6,0,9,0,0,2,2,0,3,5,5,2,9
689,689,40316,4,42,27085,10,0,40,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,4,0,4,1,3,0,7,7,4,8,0,5,5,2,0,0,1,0,3,5,1,2,0
690,690,10153,4,39,112158,10,0,26,0,0,0,0,0,1,1,1,0,0,1,4,1,2,2,1,5,1,2,4,5,3,1,6,4,2,9,4,3,0,2,2,4,0,1,5,4,2
691,691,12498,4,39,143385,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,1,6,1,6,2,7,6,3,0,4,1,3,8,0,0,1,1,2,4,2,3,1
692,692,24994,4,39,50700,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,3,1,4,0,0,1,3,6,7,7,1,8,0,4,5,2,0,0,1,1,5,0,7,7,4
693,693,8763,4,24,32732,9,0,50,0,0,0,0,0,1,1,1,0,1,3,1,0,4,2,4,0,1,1,3,5,7,7,8,0,0,9,5,2,0,2,2,0,0,1,5,1,2
694,694,48079,4,59,190997,6,0,36,0,0,1,0,1,1,1,1,0,1,1,4,2,3,2,3,4,1,4,1,7,4,5,6,1,1,3,0,5,1,2,2,4,0,1,3,4,3
695,695,17394,4,19,37085,10,0,30,0,0,0,0,0,0,0,2,0,0,3,1,1,2,5,1,5,4,2,4,5,3,1,4,3,2,0,5,3,0,0,2,0,3,5,5,2,9
696,696,40898,4,33,327112,14,0,60,1,0,1,1,1,1,2,0,0,3,2,4,3,1,2,5,2,1,5,5,7,0,3,6,2,8,3,9,1,1,2,2,4,0,1,3,4,3
697,697,26263,4,68,194746,16,0,40,0,0,1,1,1,2,2,0,3,2,2,0,4,1,3,5,3,3,5,2,3,2,2,5,7,8,2,4,1,1,1,3,2,1,3,6,0,7
698,698,16437,2,40,391744,9,0,40,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,3,5,1,2,0
699,699,26419,4,17,52486,7,0,12,0,0,1,0,0,1,0,2,0,0,0,0,1,2,3,1,5,5,2,4,1,3,1,2,3,2,8,6,3,1,2,2,2,1,6,0,8,8
700,700,7212,4,27,233421,10,0,20,0,0,0,0,0,0,0,2,1,0,0,1,1,2,5,1,5,4,2,4,0,3,1,4,3,2,5,6,3,0,0,1,0,3,5,1,2,0
701,701,32790,4,73,151255,10,0,75,0,0,1,1,1,2,1,1,2,1,1,3,0,3,4,0,0,2,4,5,4,1,3,0,6,7,6,1,6,1,1,0,3,4,2,4,5,5
702,702,28868,4,26,195734,9,2354,40,0,0,0,0,0,0,0,2,1,1,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,5,8,9,0,0,1,1,5,0,7,7,0
703,703,11275,4,48,186539,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,6,6,6,6,1,8,4,4,3,7,0,0,1,1,5,0,7,7,4
704,704,16730,4,48,83444,11,0,43,1,0,0,1,1,0,1,1,1,1,1,1,0,3,5,3,4,4,6,1,0,6,5,4,8,1,5,3,7,0,0,1,0,3,5,1,2,0
705,705,16064,4,51,194097,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
706,706,13131,4,39,216552,14,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
707,707,44134,4,28,150025,10,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,1,0,1,0,6,7,7,1,0,0,4,8,2,0,0,1,1,5,0,7,7,4
708,708,43219,4,30,224462,7,0,50,0,0,1,0,0,1,1,1,0,1,1,4,0,3,2,0,0,1,4,5,7,5,3,6,6,7,3,1,6,1,2,2,4,0,1,3,4,3
709,709,949,4,44,325159,10,0,40,0,0,0,0,1,0,0,1,1,3,0,1,3,0,5,2,2,4,3,5,0,0,0,4,2,6,5,9,0,0,0,1,0,3,5,1,2,0
710,710,48264,1,18,86150,9,0,15,0,0,0,0,1,1,1,1,0,1,1,1,0,3,5,3,4,4,0,5,5,5,5,8,4,1,0,4,1,0,2,2,0,3,5,5,1,9
711,711,44047,4,50,69477,6,0,45,0,0,1,0,1,1,1,1,0,1,1,4,2,3,2,3,4,1,4,1,7,4,5,6,1,1,9,0,5,1,2,2,4,0,1,3,4,2
712,712,6536,4,26,177482,12,0,45,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,3,5,2,4,0,0,1,0,3,5,1,2,0
713,713,24114,4,66,140576,4,0,40,0,0,1,0,1,1,1,1,0,1,1,0,2,3,3,3,4,5,4,1,1,4,5,2,1,1,8,0,5,1,2,2,2,1,6,0,8,8
714,714,11832,4,47,328216,10,7298,40,1,0,1,0,1,1,1,1,3,3,1,0,3,0,3,2,2,3,3,5,3,0,0,5,2,6,2,9,0,1,2,3,2,1,3,6,0,7
715,715,18592,4,25,146117,10,0,42,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,0,1,0,6,7,4,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
716,716,28983,4,42,39060,9,0,60,1,0,1,1,1,1,1,1,0,1,1,4,0,3,2,0,0,1,4,5,7,1,3,6,6,7,3,1,6,1,2,2,4,0,1,3,4,3
717,717,26257,0,22,29444,8,0,50,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,3,4,1,1,2,2,4,0,6,3,4,3
718,718,30115,1,56,255386,10,0,40,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,3,5,1,2,0
719,719,34423,4,53,120914,7,0,40,0,0,1,0,1,1,1,1,0,1,1,4,2,3,2,3,4,1,6,1,7,4,5,6,8,1,9,3,5,1,2,2,4,0,1,3,4,2
720,720,21048,4,44,191982,10,0,10,0,0,1,0,0,1,0,1,0,0,0,4,1,2,2,1,5,5,2,4,1,3,1,2,3,2,8,6,3,1,2,2,4,0,6,0,8,8
721,721,25300,4,26,181666,12,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
722,722,22690,2,32,191731,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
723,723,29597,2,62,148113,6,0,40,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,3,4,1,1,2,2,4,0,1,3,4,3
724,724,47648,4,26,235520,13,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
725,725,19292,4,58,194733,12,0,40,1,0,0,1,1,1,2,0,0,2,1,1,4,3,5,5,4,4,5,2,5,5,5,8,4,8,0,4,1,0,2,2,0,3,5,5,1,9
726,726,20697,4,62,226733,9,0,40,1,0,0,0,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,1,6,6,5,1,8,1,4,3,7,0,0,1,1,5,0,7,7,4
727,727,24190,4,29,210464,5,0,40,0,0,0,0,0,1,1,1,0,1,1,1,2,3,2,3,2,1,4,5,5,4,5,8,1,1,9,0,5,0,2,2,0,0,1,5,1,2
728,728,2893,4,21,108670,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,0,4,0,6,1,3,2,7,7,3,0,0,1,5,2,0,0,1,1,2,4,2,3,1
729,729,24414,4,18,83451,9,0,30,0,0,0,0,0,1,0,2,0,0,3,1,1,2,5,1,5,4,2,4,5,3,1,8,3,2,0,6,3,0,2,2,0,3,5,5,1,9
730,730,24787,4,65,66360,7,6418,35,1,0,1,1,1,2,1,1,3,1,1,0,2,3,3,3,4,3,6,1,3,6,5,5,8,1,2,3,7,1,1,3,2,1,3,6,0,7
731,731,17555,4,62,168682,4,0,5,0,0,1,0,1,2,1,1,2,0,1,3,2,3,4,3,4,2,6,1,4,6,5,0,5,1,6,7,5,1,1,0,3,4,2,4,5,5
732,732,26747,4,26,192652,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
733,733,22049,2,21,206008,10,0,50,0,0,0,0,1,1,1,1,0,1,1,1,0,3,2,3,4,1,0,5,5,5,5,8,4,1,9,4,1,0,2,2,0,0,1,5,1,2
734,734,47535,4,49,181970,13,0,40,0,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1,0,0,1,0,3,5,1,2,0
735,735,40961,4,42,165309,9,0,50,0,0,0,1,1,0,1,1,1,1,1,2,0,3,1,0,0,0,0,5,6,1,3,1,6,7,5,1,6,0,0,1,1,5,0,7,7,0
736,736,46182,4,61,149981,9,0,40,0,0,0,1,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
737,737,30214,4,36,108320,9,4101,40,0,0,0,0,0,1,1,1,0,1,3,1,0,4,5,4,0,4,1,3,5,7,7,8,0,0,0,5,2,0,2,2,0,3,5,5,1,9
738,738,842,4,51,146813,10,0,40,1,0,0,1,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,1,6,6,5,1,8,1,4,3,7,0,0,1,1,5,0,7,7,4
739,739,29380,4,46,178686,13,0,38,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
740,740,31325,4,33,97521,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,0,6,1,3,2,7,7,3,0,0,1,5,2,0,0,1,1,2,4,2,3,1
741,741,38233,2,67,166591,9,1848,99,0,0,1,1,1,2,1,1,2,1,1,3,0,3,4,0,0,2,4,5,4,1,3,7,6,7,7,1,6,1,1,0,3,4,2,4,6,6
742,742,44972,4,45,270535,13,15024,40,1,0,1,1,1,2,2,0,3,2,2,0,4,3,3,3,4,3,0,2,3,5,2,5,4,8,2,4,1,1,1,3,2,1,3,6,0,7
743,743,24121,4,38,78247,10,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
744,744,46639,4,28,113922,9,0,17,0,0,0,0,0,1,0,2,0,0,0,1,1,2,2,1,5,1,2,4,5,3,1,8,3,2,9,6,3,0,2,2,0,0,1,5,1,2
745,745,29096,4,60,160062,9,0,25,0,0,1,0,1,1,1,1,0,0,1,4,2,3,2,3,4,1,6,1,7,6,5,6,5,1,9,7,1,1,2,2,4,0,1,3,4,2
746,746,6129,4,30,108023,10,0,40,0,0,0,0,0,0,1,1,1,1,3,2,1,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
747,747,24039,1,36,112847,13,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
748,748,44092,4,64,113061,9,0,40,0,0,0,1,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,1,6,6,5,1,8,1,5,3,7,0,0,1,1,5,0,7,7,0
749,749,10520,4,46,139268,14,0,45,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1,0,0,1,0,3,5,1,2,0
